0,1,2,3,4,5,6,7,8,9
"Direction des Systèmes d'Information, des Statistiques et de la Prospective",,,,,,,,,SERIE B 2019
IV-CULTURES MARAICHERES DITES DE PRIMEURS (2/4),,,,,,,,,
,,ARTICHAUTS,,,HARICOTS,,,AUBERGINES,
WILAYA,superficie,production,Rdt,superficie,production,Rdt,superficie,Production,Rdt
,ha,qx,qx/ha,ha,qx,qx/ha,ha,qx,qx/ha
1 ADRAR,0,0,0,3,796,"258,5",45,7 811,"173,2"
2 CHLEF,0,0,0,0,0,0,0,0,0
3 LAGHOUAT,0,0,0,0,0,0,0,0,0
4 O.E.BOUAGHI,0,0,0,0,0,0,0,0,0
5 BATNA,0,0,0,0,0,0,0,0,0
6 BEJAIA,0,0,0,6,334,"58,3",0,0,0
7 BISKRA,0,0,0,547,49 951,"91,3",542,364 500,"672,5"
8 BECHAR,0,0,0,0,0,0,0,0,0
9 BLIDA,40,4 000,"100,0",0,0,0,0,0,0
10 BOUIRA,0,0,0,0,0,0,0,0,0
11 TAMANRASSET,0,0,0,0,0,0,0,0,0
12 TEBESSA,0,0,0,0,0,0,0,0,0
13 TLEMCEN,0,0,0,50,3 000,"60,0",0,0,0
14 TIARET,0,0,0,0,0,0,0,0,0
15 TIZI-OUZOU,0,0,0,0,0,0,0,0,"0,0"
16 ALGER,45,8 540,"189,8",6,520,"91,9",0,0,0
17 DJELFA,0,0,0,0,0,0,0,0,0
18 JIJEL,20,2 000,"100,0",37,4 761,"129,9",1,500,"500,0"
19 SETIF,0,0,0,0,0,0,0,0,0
20 SAIDA,0,0,0,0,0,0,0,0,0
21 SKIKDA,0,0,0,300,11 810,"39,4",0,0,0
22 S.B.ABBES,,,0,,,0,,,0
23 ANNABA,17,3 580,"210,6",42,1 980,"47,1",12,1 840,"153,3"
24 GUELMA,0,0,0,0,0,0,0,0,0
25 CONSTANTINE,0,0,0,0,0,0,0,0,0
26 MEDEA,0,0,0,0,0,0,0,0,0
27 MOSTAGANEM,0,0,0,85,5 100,"60,0",0,0,0
28 M'SILA,0,0,0,0,0,0,16,11 200,"700,0"
29 MASCARA,0,0,0,0,0,0,0,0,0
30 OUARGLA,0,0,0,2,230,"115,0",59,13 016,"222,2"
31 ORAN,3,350,"140,0",3,200,"80,0",2,382,"222,1"
32 EL-BAYADH,0,0,0,0,0,0,0,0,0
33 ILLIZI,0,0,0,1,80,"80,0",0,7,"110,0"
34 B.B.ARRERIDJ,0,0,0,0,0,0,0,0,0
35 BOUMERDES,12,2 100,"175,0",8,250,"31,3",8,1 200,"150,0"
36 EL-TARF,22,3 850,"175,0",121,7 280,"60,2",0,0,0
37 TINDOUF,0,0,0,1,150,"150,0",2,375,"250,0"
38 TISSEMSILT,0,0,0,0,0,0,0,0,0
39 EL-OUED,0,0,0,0,0,0,282,162 970,"578,8"
40 KHENCHELA,0,0,0,0,0,0,0,0,0
41 SOUK-AHRAS,3,97,"32,3",61,2 605,"43,1",13,332,"25,5"
42 TIPAZA,97,41 675,"429,6",171,11 156,"65,1",33,17 094,"510,6"
43 MILA,0,0,0,0,0,0,0,0,0
44 AIN-DEFLA,0,0,0,0,0,0,0,0,0
45 NAAMA,0,0,0,0,0,0,0,0,0
46 A.TEMOUCHENT,0,0,0,35,2 100,"60,0",0,0,0
47 GHARDAIA,0,0,0,0,0,0,0,0,0
48 RELIZANE,679,109 340,"161,0",0,0,0,0,0,0
TOTAL ALGERIE,938,175 532,"187,2",1 478,102 304,"69,2",1 014,581 227,"572,9"
