0,1,2,3,4,5,6,7,8,9
"Direction des Systèmes d'Information, des Statistiques et de la Prospective",,,,,,,,,SERIE B 2018
XIV-CULTURES FRUITIERES A NOYAUX ET / OU A PEPINS (1/7),,,,,,,,,
,,Abricots,,,,,Amandes,,
WILAYA,Superficie (ha),,Production,Rdt,Superficie (ha),,Production (Qx),,Rdt
,Complantée,En rapport,(Qx),qx/ha,Complantée,En rapport,Fraîche,Sèche,qx/ha
1 ADRAR,0,0,0,,540,0,0,0,
2 CHLEF,234,194,23 220,"120,0",888,801,627,43 428,"55,0"
3 LAGHOUAT,1 143,1 143,68 580,"60,0",123,123,3 690,0,"30,0"
4 O.E.BOUAGHI,147,133,11 655,"87,5",103,80,1 883,0,"23,5"
5 BATNA,4 330,4 264,443 528,"104,0",151,147,3 953,1 106,"34,4"
6 BEJAIA,478,476,20 959,"44,1",469,460,1 713,3 114,"10,5"
7 BISKRA,1 777,1 680,68 680,"40,9",2,0,0,0,
8 BECHAR,212,193,18 335,"95,0",7,6,0,150,"0,0"
9 BLIDA,872,851,154 235,"181,2",131,125,1 640,0,"13,2"
10 BOUIRA,400,337,7 701,"22,9",1 488,1 264,1 737,7 786,"7,5"
11 TAMANRASSET,111,100,2 750,"27,6",0,0,0,0,"0,0"
12 TEBESSA,1 028,980,24 501,"25,0",461,440,8 800,0,"20,0"
13 TLEMCEN,1 040,742,74 200,"100,0",8 637,7 661,11 416,65 194,"10,0"
14 TIARET,1 163,1 102,22 040,"20,0",1 032,900,0,11 700,"13,0"
15 TIZI-OUZOU,148,140,16 061,"114,7",153,146,616,650,"8,7"
16 ALGER,532,512,52 790,"103,0",16,16,390,0,"24,0"
17 DJELFA,2 150,2 104,124 820,"59,3",480,235,8 390,0,"35,7"
18 JIJEL,52,48,5 013,"104,4",24,24,1 350,121,"62,6"
19 SETIF,818,816,24 957,"30,6",3 714,2 321,773,25 866,"11,5"
20 SAIDA,124,124,4 234,"34,1",673,473,0,8 000,"16,9"
21 SKIKDA,688,641,80 638,"125,8",269,248,9 735,1 001,"43,4"
22 S.B.ABBES,242,197,17 650,"89,8",3 186,2 656,29 377,0,"11,1"
23 ANNABA,60,59,7 794,"132,1",4,4,56,0,"14,0"
24 GUELMA,118,108,14 676,"135,9",784,726,7 540,38 980,"64,1"
25 CONSTANTINE,50,43,5 228,"120,6",170,163,0,1 783,"10,9"
26 MEDEA,1 359,1 114,34 940,"31,4",5 584,4 867,0,63 571,"13,1"
27 MOSTAGANEM,1 684,1 684,129 840,"77,1",383,383,11 956,0,"31,3"
28 M'SILA,6 820,5 567,361 855,"65,0",0,0,0,0,"0,0"
29 MASCARA,160,158,7 500,"47,6",1 059,1 039,0,20 200,"19,4"
30 OUARGLA,115,105,4 817,"45,7",0,0,0,0,
31 ORAN,617,459,19 970,"43,5",611,284,2 179,569,"9,7"
32 EL-BAYADH,357,340,10 112,"29,7",162,146,0,2 887,"19,8"
33 ILLIZI,34,17,547,"33,2",0,0,0,0,"0,0"
34 B.B.ARRERIDJ,269,269,14 824,"55,2",355,355,1 167,1 318,"7,0"
35 BOUMERDES,264,250,27 090,"108,6",21,21,0,204,"9,7"
36 EL-TARF,240,218,14 000,"64,1",37,18,90,0,"5,0"
37 TINDOUF,0,0,0,"0,0",0,0,0,0,"0,0"
38 TISSEMSILT,598,598,41 070,"68,7",4 145,2 552,0,37 363,"14,6"
39 EL-OUED,210,207,12 420,"60,0",0,0,0,0,"0,0"
40 KHENCHELA,1 408,1 278,84 000,"65,7",67,57,700,1 036,"30,5"
41 SOUK-AHRAS,305,292,7 544,"25,8",507,471,5 846,6 019,"25,2"
42 TIPAZA,1 227,1 183,236 600,"200,1",1 165,1 148,3 059,18 618,"18,9"
43 MILA,231,223,14 290,"64,1",694,670,0,26 253,"39,2"
44 AIN-DEFLA,248,244,12 174,"49,8",1 787,1 778,5 916,19 475,"14,3"
45 NAAMA,210,193,8 847,"45,8",29,27,171,0,"6,3"
46 A.TEMOUCHENT,506,506,20 750,"41,0",2 318,2 306,0,24 850,"10,8"
47 GHARDAIA,177,142,11 218,"79,0",126,0,0,0,"0,0"
48 RELIZANE,546,546,53 776,"98,6",492,490,255,15 860,"32,9"
TOTAL ALGERIE,35 500,32 578,2 422 427,"74,4",43 043,35 626,125 024,447 102,"16,1"
