0,1,2,3,4,5,6,7,8,9
Direction des Systèmes d’Information des Statistiques et de la Prospective,,,,,,,,,SERIE B 2017
IX-FOURRAGES ARTIFICIELS (3/4),,,,,,,,,
,,,,FOURRAGES  CONSOMMES  EN VERT  OU  ENSILES,,,,,
WILAYA,,Mais-Sorgho,,,"Orge, Avoine et Seigle en vert",,,Trêfle  et luzerne,
,Sup,Prod,Rdt,Sup,Prod,Rdt,Sup,Prod,Rdt
,(ha),Qx,qx/ha,(ha),Qx,qx/ha,(ha),Qx,qx/ha
1 ADRAR,347,74 791,"215,5",850,128 614,"151,3",193,33 474,"173,9"
2 CHLEF,151,45 300,"300,0",450,35 350,"78,6",297,97 015,"326,6"
3 LAGHOUAT,571,48 315,"84,6",2 871,242 903,"84,6",1 372,116 182,"84,7"
4 O.E.BOUAGHI,199,31 320,"157,8",10 384,844 560,"81,3",2 313,503 060,"217,5"
5 BATNA,1 516,415 450,"274,0",0,1 631 875,0,5 207,1 499 095,"287,9"
6 BEJAIA,88,18 516,"210,4",413,46 684,"113,0",12,1 440,"120,0"
7 BISKRA,250,57 500,"230,0",1 648,144 015,"87,4",200,24 000,"120,0"
8 BECHAR,198,28 690,"144,9",452,76 557,"169,4",258,137 783,"534,0"
9 BLIDA,67,13 230,"197,5",97,5 762,"59,4",176,39 874,"226,6"
10 BOUIRA,3,1 800,"600,0",134,9 332,"69,6",16,2 243,"140,2"
11 TAMANRASSET,55,15 500,"281,8",72,12 332,"171,3",125,42 644,"341,2"
12 TEBESSA,177,12 390,"70,0",4 610,120 600,"26,2",0,0,0
13 TLEMCEN,100,18 000,"180,0",3 900,741 000,"190,0",50,10 000,"200,0"
14 TIARET,0,0,0,8 000,176 000,"22,0",0,0,0
15 TIZI-OUZOU,1 749,817 680,"467,5",1 332,356 548,"267,8",3 951,1 336 065,"338,2"
16 ALGER,5,2 250,"450,0",242,76 185,"315,1",69,25 520,"371,7"
17 DJELFA,270,42 750,"158,3",3 495,316 600,"90,6",400,62 570,"156,4"
18 JIJEL,208,44 019,"212,1",233,41 620,"178,6",56,15 198,"273,8"
19 SETIF,866,94 460,"109,1",9 370,402 047,"42,9",659,53 770,"81,6"
20 SAIDA,9,2 250,"250,0",2 325,139 319,"59,9",62,32 200,"519,4"
21 SKIKDA,217,42 290,"194,9",4 135,475 525,"115,0",70,15 750,"225,0"
22 S.B.ABBES,44,1 760,"40,0",2 150,72 235,"33,6",86,3 870,"45,0"
23 ANNABA,40,6 000,"150,0",452,21 865,"48,4",13,570,"43,8"
24 GUELMA,17,4 290,"252,4",6 153,1 054 060,"171,3",42,21 990,"523,6"
25 CONSTANTINE,25,947,"37,9",2 658,107 716,"40,5",59,3 240,"54,9"
26 MEDEA,14,4 600,"328,6",10 372,1 010 445,"97,4",4,480,"120,0"
27 MOSTAGANEM,0,0,0,1 522,128 703,"84,6",0,0,0
28 M'SILA,1 600,226 000,"141,3",16 000,851 000,"53,2",1 150,150 400,"130,8"
29 MASCARA,35,2 350,"67,1",3 540,276 200,"78,0",0,0,0
30 OUARGLA,4,1 225,"350,0",422,45 344,"107,5",1 633,644 136,"394,4"
31 ORAN,55,20 800,"378,2",0,0,0,32,7 135,"221,2"
32 EL-BAYADH,0,0,0,142,7 205,"50,7",24,8 100,"337,5"
33 ILLIZI,20,1 126,"55,9",50,4 237,"84,9",80,6 613,"83,1"
34 B.B.ARRERIDJ,327,14 600,"44,6",1 171,21 330,"18,2",5,20,"4,0"
35 BOUMERDES,324,97 918,"302,2",778,248 960,"320,0",106,30 316,"286,0"
36 EL-TARF,45,10 990,"244,2",441,70 040,"158,8",147,77 690,"528,5"
37 TINDOUF,6,960,"160,0",16,1 440,"90,0",4,680,"170,0"
38 TISSEMSILT,0,0,0,2 060,71 670,"34,8",0,0,0
39 EL-OUED,430,68 800,"160,0",1 109,144 000,"129,8",1 115,178 400,"160,0"
40 KHENCHELA,256,32 190,"125,7",8 293,259 270,"31,3",959,124 064,"129,4"
41 SOUK-AHRAS,6,575,"95,8",2 890,27 900,"9,7",89,2 530,"28,4"
42 TIPAZA,143,47 890,"334,9",736,42 810,"58,2",109,38 900,"356,9"
43 MILA,93,13 560,"145,8",4 515,557 390,"123,5",139,27 830,"200,2"
44 AIN-DEFLA,55,41 650,"757,3",36,25 200,"700,0",109,57 575,"528,2"
45 NAAMA,95,25 331,"266,6",3 340,569 034,"170,4",90,15 307,"170,1"
46 A.TEMOUCHENT,0,0,0,100,9 700,"97,0",0,0,0
47 GHARDAIA,1 665,488 000,"293,1",1 450,168 527,"116,2",1 175,150 400,"128,0"
48 RELIZANE,103,1 580,"15,3",60,2 500,"41,7",57,3 035,"53,7"
TOTAL ALGERIE,12 447,2 939 643,"236,2",125 468,11 822 208,"94,2",22 710,5 601 163,"246,6"
