0,1,2,3,4,5,6,7,8,9
Direction des Statistiques Agricoles et des Systèmes d'Information,,,,,,,,,SERIE B 2016
IX-FOURRAGES ARTIFICIELS (3/4),,,,,,,,,
,,,,FOURRAGES  CONSOMMES  EN VERT  OU  ENSILES,,,,,
WILAYA,,Mais-Sorgho,,,"Orge,Avoine et Seigle en vert",,,Trêfle  et luzerne,
,Sup,Prod,Rdt,Sup,Prod,Rdt,Sup,Prod,Rdt
,(ha),Qx,qx/ha,(ha),Qx,qx/ha,(ha),Qx,qx/ha
1 ADRAR,255,61 379,"240,5",806,158 485,"196,8",149,26 600,"179,1"
2 CHLEF,43,10 200,"237,2",572,72 810,"127,3",360,100 080,"278,0"
3 LAGHOUAT,584,78 840,"135,0",2 944,235 440,"80,0",1 409,112 720,"80,0"
4 O.E.BOUAGHI,369,52 139,"141,5",8 439,738 275,"87,5",656,76 090,"116,0"
5 BATNA,1 898,421 399,"222,1",9 902,1 702 520,"171,9",4 564,648 890,"142,2"
6 BEJAIA,121,21 150,"174,8",421,49 250,"117,0",12,1 660,"138,3"
7 BISKRA,110,14 500,"131,8",1 323,107 990,"81,6",171,15 040,"88,0"
8 BECHAR,148,29 530,"199,5",424,73 163,"172,6",220,46 747,"212,5"
9 BLIDA,120,33 934,"282,8",49,9 540,"194,7",162,43 289,"268,0"
10 BOUIRA,3,810,"270,0",78,6 520,"83,6",15,1 956,"130,4"
11 TAMANRASSET,22,3 240,"147,3",71,18 800,"264,8",246,75 651,"307,5"
12 TEBESSA,200,14 000,"70,0",6 300,270 000,"42,9",0,0,0
13 TLEMCEN,90,16 200,"180,0",3 400,646 000,"190,0",0,0,0
14 TIARET,4,10,"2,5",8 120,276 000,"34,0",0,0,0
15 TIZI-OUZOU,2 280,1 047 355,"459,4",1 399,551 320,"394,1",4 194,1 711 940,"408,2"
16 ALGER,15,4 900,"337,9",260,76 330,"294,1",80,31 500,"393,6"
17 DJELFA,275,54 870,"199,5",3 380,506 520,"149,9",345,86 210,"249,9"
18 JIJEL,266,60 230,"226,9",177,26 475,"149,6",72,13 376,"187,1"
19 SETIF,897,124 200,"138,5",8 983,605 260,"67,4",683,88 310,"129,3"
20 SAIDA,297,15 950,"53,7",1 006,55 868,"55,5",207,9 065,"43,8"
21 SKIKDA,172,32 340,"188,0",3 732,487 820,"130,7",20,4 320,"216,0"
22 S.B.ABBES,0,0,0,2 085,430 690,"206,6",20,900,"45,0"
23 ANNABA,0,0,0,333,16 778,"50,5",4,88,"25,1"
24 GUELMA,16,5 150,"321,9",6 115,1 241 105,"203,0",50,25 730,"514,6"
25 CONSTANTINE,24,2 180,"92,8",2 510,201 400,"80,2",65,4 195,"64,5"
26 MEDEA,15,5 200,"346,7",4 671,424 610,"90,9",28,1 400,"50,0"
27 MOSTAGANEM,0,0,0,22 335,354 189,"15,9",0,0,0
28 M'SILA,1 300,195 000,"150,0",13 400,737 000,"55,0",700,98 000,"140,0"
29 MASCARA,38,3 400,"89,5",3 293,227 500,"69,1",75,2 500,"33,3"
30 OUARGLA,30,4 500,"150,0",370,38 375,"103,7",1 475,432 620,"293,4"
31 ORAN,40,15 300,"382,5",0,0,0,25,7 300,"292,0"
32 EL-BAYADH,30,5 400,"180,0",229,19 300,"84,3",53,5 765,"108,8"
33 ILLIZI,22,1 222,"55,9",47,3 972,"84,8",81,6 807,"83,7"
34 B.B.ARRERIDJ,375,29 440,"78,5",1 217,48 235,"39,6",0,0,0
35 BOUMERDES,190,48 180,"253,6",685,157 700,"230,2",106,23 573,"222,9"
36 EL-TARF,40,7 200,"180,0",354,74 100,"209,6",116,57 300,"494,0"
37 TINDOUF,14,2 380,"170,0",20,600,"30,0",7,490,"70,0"
38 TISSEMSILT,0,0,0,1 756,43 060,"24,5",0,0,0
39 EL-OUED,570,91 500,"160,5",1 250,200 000,"160,0",1 172,187 520,"160,0"
40 KHENCHELA,163,12 933,"79,6",8 366,328 245,"39,2",266,37 240,"140,0"
41 SOUK-AHRAS,6,1 100,"183,3",963,51 064,"53,0",36,1 446,"40,2"
42 TIPAZA,99,30 850,"311,6",327,26 320,"80,5",134,50 250,"375,0"
43 MILA,0,0,0,3 315,733 832,"221,4",47,9 400,"200,0"
44 AIN-DEFLA,183,59 140,"323,2",175,30 270,"173,0",305,94 475,"309,8"
45 NAAMA,97,25 864,"266,6",3 994,573 445,"143,6",96,15 661,"164,0"
46 A.TEMOUCHENT,0,0,0,230,12 000,"52,2",0,0,0
47 GHARDAIA,2 782,770 125,"276,8",2 115,235 150,"111,2",1 517,194 176,"128,0"
48 RELIZANE,49,2 340,"47,8",2 426,114 360,"47,1",41,2 365,"57,7"
TOTAL ALGERIE,14 249,3 415 580,"239,7",144 364,12 997 686,"90,0",19 980,4 352 644,"217,8"
