0,1,2,3,4,5,6,7,8,9
"Direction des Systèmes d'Information, des Statistiques et de la Prospective",,,,,,,,,SERIE B 2018
IX-FOURRAGES NATURELS,,,,,,,,,
,,PRAIRIES NATURELLES,,,JACHERES FAUCHEES,,,TOTAL,
WILAYA,Superficie,Production,Rdt,Superficie,Production,Rdt,Superficie,Production,Rdt
,(ha),(QX),qx/ha,(ha),(QX),qx/ha,(ha),(qx),qx/ha
1 ADRAR,0,0,0,0,0,0,0,0,0
2 CHLEF,845,15 210,"18,0",965,21 650,"22,4",1 810,36 860,"20,4"
3 LAGHOUAT,0,0,0,0,0,0,0,0,0
4 O.E.BOUAGHI,670,8 500,"12,7",10 480,176 000,"16,8",11 150,184 500,"16,5"
5 BATNA,15 932,270 240,"17,0",42 367,816 126,"19,3",58 299,1 086 366,"18,6"
6 BEJAIA,1 386,29 416,"21,2",10 931,189 579,"17,3",12 317,218 995,"17,8"
7 BISKRA,0,0,0,0,0,0,0,0,0
8 BECHAR,0,0,0,0,0,0,0,0,0
9 BLIDA,1 328,165 780,"124,8",3 588,328 899,"91,7",4 916,494 679,"100,6"
10 BOUIRA,178,3 840,"21,6",600,11 640,"19,4",778,15 480,"19,9"
11 TAMANRASSET,0,0,0,0,0,0,0,0,0
12 TEBESSA,120,0,"0,0",0,0,0,120,0,"0,0"
13 TLEMCEN,0,0,0,0,0,0,0,0,0
14 TIARET,50,1 000,"20,0",0,0,0,50,1 000,"20,0"
15 TIZI-OUZOU,1 257,31 524,"25,1",14 299,387 415,"27,1",15 556,418 939,"26,9"
16 ALGER,0,0,0,0,0,0,0,0,0
17 DJELFA,0,0,0,0,0,0,0,0,0
18 JIJEL,4 824,216 704,"44,9",7 353,310 929,"42,3",12 177,527 633,"43,3"
19 SETIF,1 958,60 512,"30,9",12 627,357 413,"28,3",14 585,417 925,"28,7"
20 SAIDA,0,0,0,0,0,0,0,0,0
21 SKIKDA,484,12 125,"25,1",10 700,464 419,"43,4",11 184,476 544,"42,6"
22 S.B.ABBES,0,0,0,0,0,0,0,0,0
23 ANNABA,2 223,151 630,"68,2",2 705,232 676,"86,0",4 927,384 306,"78,0"
24 GUELMA,306,12 240,"40,0",17 890,1 320 640,"73,8",18 196,1 332 880,"73,3"
25 CONSTANTINE,0,0,0,220,7 600,"34,5",220,7 600,"34,5"
26 MEDEA,7 282,13 368,"1,8",2 760,478 730,"173,5",10 042,492 098,"49,0"
27 MOSTAGANEM,0,0,0,0,0,0,0,0,0
28 M'SILA,0,0,0,0,0,0,0,0,0
29 MASCARA,0,0,0,8 025,110 680,"13,8",8 025,110 680,"13,8"
30 OUARGLA,0,0,0,0,0,0,0,0,0
31 ORAN,0,0,0,0,0,0,0,0,0
32 EL-BAYADH,0,0,0,0,0,0,0,0,0
33 ILLIZI,0,0,0,0,0,0,0,0,0
34 B.B.ARRERIDJ,150,3 800,"25,3",7 447,175 315,"23,5",7 597,179 115,"23,6"
35 BOUMERDES,0,0,0,2 325,69 750,"30,0",2 325,69 750,"30,0"
36 EL-TARF,5 000,216 160,"43,2",9 000,360 000,"40,0",14 000,576 160,"41,2"
37 TINDOUF,0,0,0,0,0,0,0,0,0
38 TISSEMSILT,0,0,0,8 000,48 773,"6,1",8 000,48 773,"6,1"
39 EL-OUED,0,0,0,0,0,0,0,0,0
40 KHENCHELA,50,2 800,"56,0",130,720,"5,5",180,3 520,"19,6"
41 SOUK-AHRAS,3 858,343 215,"89,0",11 024,205 462,"18,6",14 882,548 677,"36,9"
42 TIPAZA,0,0,0,2 069,74 060,"35,8",2 069,74 060,"35,8"
43 MILA,802,29 240,"36,5",14 971,444 540,"29,7",15 773,473 780,"30,0"
44 AIN-DEFLA,577,24 606,"42,7",3 488,115 011,"33,0",4 065,139 617,"34,4"
45 NAAMA,0,0,0,0,0,0,0,0,0
46 A.TEMOUCHENT,300,11 250,"37,5",50,2 000,"40,0",350,13 250,"37,9"
47 GHARDAIA,0,0,0,0,0,0,0,0,0
48 RELIZANE,0,0,0,4 985,185 550,"37,2",4 985,185 550,"37,2"
TOTAL ALGERIE,49 578,1 623 160,"32,7",208 999,6 895 577,"33,0",258 578,8 518 737,"32,9"
