0,1,2,3,4,5,6,7,8,9
"Direction des Systèmes d'Information, des Statistiques et de la Prospective",,,,,,,,,SERIE B 2018
IV-CULTURES MARAICHERES DITES DE PRIMEURS (1/4),,,,,,,,,
,,POMMES DE TERRE,,,TOMATES,,,POIVRONS,
WILAYA,superficie,production,Rdt,superficie,production,Rdt,superficie,Production,Rdt
,ha,qx,qx/ha,ha,qx,qx/ha,ha,,qx/ha
1 ADRAR,411,89 635,"218,1",1 548,586 426,"378,8",9,2 729,"290,7"
2 CHLEF,0,0,0,0,0,0,0,0,0
3 LAGHOUAT,0,0,0,0,0,0,0,0,0
4 O.E.BOUAGHI,0,0,0,0,0,0,0,0,0
5 BATNA,0,0,0,0,0,0,0,0,0
6 BEJAIA,31,5 420,"175,1",9,5 031,"560,2",7,1 584,"225,3"
7 BISKRA,100,2 300,"23,0",2 400,3 400 000,"1 416,7",1 040,782 900,"1 689,0"
8 BECHAR,0,0,0,0,0,0,0,0,0
9 BLIDA,0,0,0,0,0,0,0,0,0
10 BOUIRA,0,0,0,0,0,0,0,0,0
11 TAMANRASSET,0,0,0,47,14 129,"300,6",0,0,0
12 TEBESSA,0,0,0,0,0,0,0,0,0
13 TLEMCEN,80,20 000,"250,0",40,11 200,"280,0",0,0,0
14 TIARET,0,0,0,0,0,0,0,0,0
15 TIZI-OUZOU,104,20 930,"201,3",3,0,"0,0",1,0,"0,0"
16 ALGER,297,91 740,"308,9",121,78 990,"650,3",41,13 310,"320,9"
17 DJELFA,0,0,0,0,0,0,0,0,0
18 JIJEL,144,32 470,"225,5",0,480,"4 000,0",0,34,"850,0"
19 SETIF,0,0,0,0,0,0,0,0,0
20 SAIDA,0,0,0,0,0,0,0,0,0
21 SKIKDA,950,214 000,"225,3",0,0,0,0,0,0
22 S.B.ABBES,0,0,0,0,0,0,0,0,0
23 ANNABA,0,0,0,0,0,0,25,4 650,"186,0"
24 GUELMA,0,0,0,0,0,0,0,0,0
25 CONSTANTINE,0,0,0,0,0,0,0,0,0
26 MEDEA,0,0,0,0,0,0,0,0,0
27 MOSTAGANEM,550,112 950,"205,4",0,0,0,0,0,0
28 M'SILA,0,0,0,51,50 000,"980,4",20,13 000,"650,0"
29 MASCARA,0,0,0,0,0,0,0,0,0
30 OUARGLA,6,1 500,"250,0",72,26 770,"371,2",4,930,"232,5"
31 ORAN,0,0,0,15,13 894,"933,7",1,249,"389,1"
32 EL-BAYADH,0,0,0,,0,0,0,0,0
33 ILLIZI,0,0,0,1,72,"120,0",0,2,"200,0"
34 B.B.ARRERIDJ,0,0,0,0,0,0,0,0,0
35 BOUMERDES,1 023,233 430,"228,2",0,0,0,0,0,0
36 EL-TARF,135,29 700,"220,0",0,0,0,0,0,0
37 TINDOUF,0,0,0,5,1 800,"400,0",0,0,0
38 TISSEMSILT,0,0,0,0,0,0,0,0,0
39 EL-OUED,0,0,0,49,49 000,"1 000,0",46,22 810,"500,0"
40 KHENCHELA,0,0,0,0,0,0,0,0,0
41 SOUK-AHRAS,19,1 930,"101,6",9,1 010,"112,2",9,1 150,"127,8"
42 TIPAZA,726,209 090,"288,0",440,448 696,"1 019,5",136,60 764,"446,3"
43 MILA,0,0,0,,0,0,0,0,0
44 AIN-DEFLA,0,0,0,0,0,0,0,0,0
45 NAAMA,0,0,0,0,0,0,0,0,0
46 A.TEMOUCHENT,47,13 060,"277,9",40,30 018,"753,7",16,6 924,"434,9"
47 GHARDAIA,6,1 800,"300,0",3,1 024,"400,0",2,632,"400,0"
48 RELIZANE,0,0,0,0,0,0,0,0,0
TOTAL ALGERIE,4 629,1 079 955,"233,3",4 852,4 718 540,"972,5",1 357,911 668,"671,9"
,,,,,Cultures maraîchères dites de primeurs,,,27,
