0,1,2,3,4,5,6,7,8,9
"Direction des Systèmes d'Information, des Statistiques et de la Prospective",,,,,,,,,SERIE B 2019
VII- ENSEMBLE DES CULTURES MARAÎCHERES (3/7),,,,,,,,,
(Y compris de primeur et sous serres),,,,,,,,,
,,PIMENTS,,,POIVRONS,,,CONCOMBRES,
WILAYA,uperficie,Production,Rdt,Superficie,Production,Rdt,Superficie,Production,Rdt
,(ha),(QX),qx/ha,(ha),(QX),qx/ha,(ha),(qx),qx/ha
1 ADRAR,179,20 977,"117,3",30,4 574,"150,7",141,59 667,"422,5"
2 CHLEF,40,3 594,"91,0",102,21 354,"209,8",20,10 436,"533,8"
3 LAGHOUAT,548,115 080,"210,0",331,99 300,"300,0",120,26 331,"219,4"
4 O.E.BOUAGHI,188,37 600,"200,0",239,47 800,"200,0",46,15 650,"340,2"
5 BATNA,646,92 778,"143,7",211,34 517,"163,5",91,17 075,"187,2"
6 BEJAIA,200,32 269,"161,7",204,29 374,"144,0",46,12 026,"263,8"
7 BISKRA,1 528,1 175 400,"769,2",1 124,867 535,"771,8",736,342 807,"466,1"
8 BECHAR,80,5 596,"70,0",61,5 174,"85,0",83,10 761,"130,0"
9 BLIDA,53,20 605,"387,6",238,123 985,"520,6",16,4 160,"268,4"
10 BOUIRA,123,5 208,"42,5",95,4 752,"50,3",6,896,"149,3"
11 TAMANRASSET,33,5 251,"160,0",33,5 173,"158,6",12,1 815,"148,2"
12 TEBESSA,80,8 712,"108,9",80,9 084,"113,6",70,8 661,"123,7"
13 TLEMCEN,260,26 000,"100,0",700,175 000,"250,0",312,172 000,"551,3"
14 TIARET,62,15 500,"250,0",162,45 360,"280,0",40,15 600,"390,0"
15 TIZI-OUZOU,146,24 373,"167,3",91,13 495,"149,1",9,2 480,"268,1"
16 ALGER,476,115 400,"242,5",500,142 385,"284,9",14,13 390,"927,3"
17 DJELFA,58,3 840,"66,2",77,5 940,"77,1",21,1 130,"53,8"
18 JIJEL,198,124 388,"626,8",298,193 125,"647,4",91,71 763,"784,8"
19 SETIF,286,192 924,"673,5",414,265 004,"639,9",144,137 912,"954,6"
20 SAIDA,199,43 342,"217,8",367,91 840,"250,2",0,0,0
21 SKIKDA,164,25 530,"156,1",379,64 505,"170,2",84,20 840,"249,6"
22 S.B.ABBES,70,13 300,"190,0",200,42 000,"210,0",60,16 200,"270,0"
23 ANNABA,283,39 670,"140,2",337,50 425,"149,6",225,34 468,"153,2"
24 GUELMA,123,17 530,"142,5",72,9 590,"133,2",55,14 070,"255,8"
25 CONSTANTINE,37,5 003,"135,2",44,4 425,"100,6",9,1 045,"116,1"
26 MEDEA,172,7 001,"40,8",368,21 940,"59,6",84,9 250,"110,1"
27 MOSTAGANEM,493,145 225,"294,9",1 231,456 450,"370,8",290,133 390,"460,0"
28 M'SILA,672,136 475,"203,2",97,32 100,"330,9",86,33 800,"393,0"
29 MASCARA,91,5 900,"64,7",631,146 500,"232,1",144,33 200,"230,6"
30 OUARGLA,168,29 391,"175,1",9,3 531,"406,7",15,4 047,"278,7"
31 ORAN,16,1 888,"116,8",131,18 643,"142,7",14,2 720,"193,2"
32 EL-BAYADH,37,3 823,"104,7",56,5 953,"106,3",66,14 190,"215,0"
33 ILLIZI,3,292,"110,0",3,365,"110,0",1,86,"110,0"
34 B.B.ARRERIDJ,239,8 585,"36,0",50,4 360,"88,1",24,3 325,"141,5"
35 BOUMERDES,287,69 378,"242,0",315,76 601,"243,4",65,25 645,"395,6"
36 EL-TARF,235,35 420,"150,7",180,25 290,"140,5",25,4 080,"163,2"
37 TINDOUF,2,1 140,"500,0",2,900,"500,0",1,736,"800,0"
38 TISSEMSILT,50,3 200,"64,0",37,1 263,"34,1",0,0,0
39 EL-OUED,630,173 080,"274,9",119,42 700,"358,8",63,27 200,"431,7"
40 KHENCHELA,179,45 975,"257,6",146,35 132,"240,6",61,8 193,"135,4"
41 SOUK-AHRAS,139,4 780,"34,5",119,4 985,"42,1",62,6 820,"110,0"
42 TIPAZA,484,178 334,"368,7",711,285 800,"402,1",305,254 796,"834,4"
43 MILA,114,28 108,"247,6",122,34 436,"282,8",41,16 518,"402,9"
44 AIN-DEFLA,70,13 260,"189,3",101,13 580,"133,9",99,39 092,"394,9"
45 NAAMA,47,5 507,"117,2",105,9 741,"92,8",63,9 762,"155,0"
46 A.TEMOUCHENT,16,2 302,"145,3",281,65 444,"232,8",70,18 143,"260,5"
47 GHARDAIA,100,10 000,"100,0",76,13 600,"178,9",12,1 120,"93,3"
48 RELIZANE,51,3 890,"76,3",105,13 828,"132,3",38,3 160,"83,2"
TOTAL ALGERIE,10 348,3 082 823,"297,9",11 381,3 668 857,"322,4",4 078,1 660 456,"407,2"
