0,1,2,3,4,5,6,7,8
"Direction des Systèmes d'Information, des Statistiques et de la Prospective",,,,,,,,SERIE B 2019
V)-  AGRUMES  (3/3),,,,,,,,
,,POMELOS,,,,TOTAL,,
WILAYA,Sup.compl.,Sup.en rap.,Production,Rdt,Sup.compl.,Sup.en rap.,Production,Rdt
,ha,ha,qx,qx/ha,ha,ha,qx,qx/ha
1 ADRAR,0,0,0,0,0,0,0,0
2 CHLEF,25,10,1 240,"124,0",6 539,5 753,1 620 175,"281,6"
3 LAGHOUAT,0,0,0,0,8,8,440,"55,0"
4 O.E.BOUAGHI,0,0,0,0,0,0,0,0
5 BATNA,0,0,0,0,0,0,0,0
6 BEJAIA,0,0,0,0,2 068,1 868,357 269,"191,3"
7 BISKRA,0,0,0,0,76,74,3 010,"40,8"
8 BECHAR,0,0,0,0,52,44,6 673,"151,7"
9 BLIDA,42,40,11 135,"278,4",19 051,17 596,4 431 927,"251,9"
10 BOUIRA,0,0,0,0,495,416,53 660,"129,1"
11 TAMANRASSET,0,0,0,0,158,144,4 756,"33,0"
12 TEBESSA,0,0,0,0,0,0,0,0
13 TLEMCEN,0,0,0,0,2 947,2 600,757 240,"291,2"
14 TIARET,0,0,0,0,0,0,0,0
15 TIZI-OUZOU,1,1,300,"300,0",1 600,1 426,548 100,"384,5"
16 ALGER,23,21,4 140,"202,0",6 118,5 226,1 113 670,"213,1"
17 DJELFA,0,0,0,0,0,0,0,0
18 JIJEL,0,0,0,0,465,330,78 810,"239,0"
19 SETIF,0,0,0,0,0,0,0,0
20 SAIDA,0,0,0,0,0,0,0,0
21 SKIKDA,1,1,100,"100,0",2 989,2 527,589 000,"233,1"
22 S.B.ABBES,0,0,0,0,0,0,0,0
23 ANNABA,0,0,0,0,600,400,84 540,"211,4"
24 GUELMA,0,0,0,0,826,641,129 519,"202,1"
25 CONSTANTINE,0,0,0,0,15,10,1 525,"148,1"
26 MEDEA,0,0,0,0,28,28,3 470,"125,0"
27 MOSTAGANEM,0,0,0,0,5 115,4 570,1 333 682,"291,8"
28 M'SILA,0,0,0,0,0,0,0,0
29 MASCARA,0,0,0,0,5 466,4 534,934 400,"206,1"
30 OUARGLA,0,0,0,0,49,24,2 992,"122,6"
31 ORAN,0,0,0,0,330,222,28 847,"129,7"
32 EL-BAYADH,0,0,0,0,0,0,0,0
33 ILLIZI,0,0,0,0,134,71,4 943,"70,0"
34 B.B.ARRERIDJ,0,0,0,0,9,6,630,"114,5"
35 BOUMERDES,0,0,0,0,2 423,2 023,449 549,"222,2"
36 EL-TARF,0,0,0,0,2 426,1 887,459 850,"243,8"
37 TINDOUF,0,0,0,0,0,0,0,0
38 TISSEMSILT,0,0,0,0,0,0,0,0
39 EL-OUED,0,0,0,0,25,25,650,"26,0"
40 KHENCHELA,0,0,0,0,0,0,0,0
41 SOUK-AHRAS,0,0,0,0,8,8,980,"122,5"
42 TIPAZA,0,0,0,0,5 021,4 098,1 249 966,"305,1"
43 MILA,0,0,0,0,13,3,110,"44,0"
44 AIN-DEFLA,0,0,0,0,1 861,1 388,253 558,"182,6"
45 NAAMA,0,0,0,0,3,2,117,"49,8"
46 A.TEMOUCHENT,0,0,0,0,469,330,36 135,"109,4"
47 GHARDAIA,0,0,0,0,1 289,833,89 820,"107,8"
48 RELIZANE,0,0,0,0,4 814,4 631,1 204 919,"260,2"
TOTAL ALGERIE,92,73,16 915,"233,3",73 487,63 744,15 834 931,"248,4"
