0,1,2,3,4,5,6,7,8,9
Direction des Statistiques Agricoles et des Systèmes d'Information,,,,,,,,,SERIE B 2017
VI-LEGUMES SECS (1/2),,,,,,,,,
WILAYA,,Fèves-féveroles,,,Pois secs,,,Lentilles,
,Superficie,Production,Rdt,Superficie,Production,Rdt,Superficie,Production,Rdt
,ha,qx,qx/ha,ha,qx,qx/ha,ha,qx,qx/ha
1 ADRAR,0,0,0,0,0,0,135,755,"5,6"
2 CHLEF,4 937,71 720,"14,5",65,337,"5,2",1 147,13764,"12,0"
3 LAGHOUAT,0,0,0,0,0,0,0,0,0
4 O.E.BOUAGHI,7,0,"0,0",0,0,0,293,229,"0,8"
5 BATNA,65,4295,"66,1",0,0,0,98,98,"1,0"
6 BEJAIA,460,5 408,"11,8",22,192,"8,7",9,225,"25,0"
7 BISKRA,0,0,0,0,0,0,0,0,0
8 BECHAR,0,0,0,0,0,0,0,0,0
9 BLIDA,0,0,0,0,0,0,0,0,0
10 BOUIRA,608,5 946,"9,8",8,59,"7,4",74,773,"10,4"
11 TAMANRASSET,0,0,0,0,0,0,1,15,"15,0"
12 TEBESSA,8,24,"3,0",0,0,0,79,35,"0,4"
13 TLEMCEN,6 300,56 700,"9,0",4 500,40 500,"9,0",10,50,"5,0"
14 TIARET,20,44,"2,2",0,0,0,9 650,105000,"10,9"
15 TIZI-OUZOU,518,7 570,"14,6",9,131,"14,6",7,81,"12,5"
16 ALGER,0,0,0,0,0,0,0,0,0
17 DJELFA,0,0,0,0,0,0,0,0,0
18 JIJEL,269,3 601,"13,4",0,0,0,0,0,0
19 SETIF,381,4 796,"12,6",137,1 404,"10,3",261,659,"2,5"
20 SAIDA,336,6077,"18,1",271,4686,"17,3",1,10,"10,0"
21 SKIKDA,5 987,65 857,"11,0",4,48,"12,0",99,1090,"11,0"
22 S.B.ABBES,745,7 113,"9,5",472,4 533,"9,6",184,1176,"6,4"
23 ANNABA,627,11 033,"17,6",70,1 750,"25,0",27,600,"22,2"
24 GUELMA,3 837,45 266,"11,8",20,230,"11,5",901,7 634,"8,5"
25 CONSTANTINE,2 240,23 675,"10,6",165,2 040,"12,4",1 236,10 146,"8,2"
26 MEDEA,1 552,14 316,"9,2",152,1 181,"7,8",159,1193,"7,5"
27 MOSTAGANEM,1 085,12 626,"11,6",1 078,9 867,"9,2",0,0,0
28 M'SILA,0,0,0,0,0,0,0,0,0
29 MASCARA,1 105,11 300,"10,2",1 120,11 500,"10,3",15,150,"10,0"
30 OUARGLA,0,0,0,0,0,0,0,0,0
31 ORAN,90,660,"7,3",125,870,"7,0",0,0,0
32 EL-BAYADH,0,0,0,0,0,0,0,0,0
33 ILLIZI,0,0,0,0,0,0,0,0,0
34 B.B.ARRERIDJ,21,60,"2,9",0,0,0,197,0,"0,0"
35 BOUMERDES,674,10 110,"15,0",0,0,0,0,0,0
36 EL-TARF,300,3 000,"10,0",0,0,0,61,1220,"20,0"
37 TINDOUF,0,0,0,0,0,0,0,0,0
38 TISSEMSILT,120,1 297,"10,8",0,0,0,430,1942,"4,5"
39 EL-OUED,0,0,0,0,0,0,0,0,0
40 KHENCHELA,0,0,0,0,0,0,14,35,"2,5"
41 SOUK-AHRAS,180,1 414,"7,9",38,370,"9,7",882,4361,"4,9"
42 TIPAZA,291,8 730,"30,0",19,200,"10,5",46,960,"20,9"
43 MILA,1 139,16 257,"14,3",24,288,"12,0",2 238,26155,"11,7"
44 AIN-DEFLA,2 584,31 561,"12,2",316,3 696,"11,7",149,2100,"14,1"
45 NAAMA,0,0,0,0,0,0,0,0,0
46 A.TEMOUCHENT,1 844,17 900,"9,7",710,6 450,"9,1",0,0,0
47 GHARDAIA,0,0,0,0,0,0,0,0,0
48 RELIZANE,2 031,20 197,"9,9",885,8 893,"10,0",632,10933,"17,3"
TOTAL ALGERIE,40 361,468 553,"11,6",10 209,99 225,"9,7",19 033,191 387,"10,1"
