0,1,2,3,4,5,6,7,8,9
Direction des Systèmes d’Information des Statistiques et de la Prospective,,,,,,,,,SERIE B 2017
VII- ENSEMBLE DES CULTURES MARAÎCHERES (4/7),,,,,,,,,
(Y compris de primeur et sous serres),,,,,,,,,
,,COURGETTES,,,AUBERGINES,,,ARTICHAUTS,
WILAYA,Superficie,Production,Rdt,Superficie,Production,Rdt,Superficie,Production,Rdt
,(ha),(QX),qx/ha,(ha),(QX),qx/ha,(ha),(QX),qx/ha
1 ADRAR,81,10 280,"127,6",66,8 709,"132,5",0,0,0
2 CHLEF,247,39 600,"160,2",25,10 410,"416,4",580,185 600,"320,0"
3 LAGHOUAT,421,159 980,"380,0",758,237 330,"313,1",0,0,0
4 O.E.BOUAGHI,111,22 790,"204,9",0,0,0,0,0,0
5 BATNA,371,61 570,"166,2",98,18 160,"185,3",0,0,0
6 BEJAIA,185,24 891,"134,3",14,1 630,"116,4",11,1 660,"150,9"
7 BISKRA,604,272 040,"450,4",525,298 310,"568,2",0,0,0
8 BECHAR,81,10 546,"130,9",100,12 000,"120,0",0,0,0
9 BLIDA,110,27 456,"249,6",91,39 380,"435,1",470,76 025,"161,8"
10 BOUIRA,101,9 586,"95,4",17,1 084,"63,8",0,0,0
11 TAMANRASSET,56,9 143,"164,1",31,5 711,"186,0",23,3 000,"130,4"
12 TEBESSA,92,11 316,"123,0",10,800,"80,0",0,0,0
13 TLEMCEN,340,72 171,"212,3",85,11 356,"133,6",4,320,"80,0"
14 TIARET,378,89 079,"235,7",138,7 534,"54,6",0,0,0
15 TIZI-OUZOU,205,44 687,"217,7",0,0,0,0,0,0
16 ALGER,914,249 683,"273,2",415,124 115,"298,9",55,10 190,"185,3"
17 DJELFA,213,22 000,"103,3",134,12 810,"95,6",2,200,"100,0"
18 JIJEL,377,81 122,"215,0",83,20 765,"249,7",21,1 925,"91,7"
19 SETIF,185,28 089,"152,2",7,1 000,"142,9",0,0,0
20 SAIDA,28,15 750,"572,7",11,3 900,"371,4",0,0,0
21 SKIKDA,1 392,286 978,"206,2",65,16 453,"253,1",115,15 102,"131,3"
22 S.B.ABBES,91,10 625,"116,8",62,14 198,"229,0",46,9 752,"212,0"
23 ANNABA,373,39 364,"105,5",296,32 544,"109,9",306,35 626,"116,4"
24 GUELMA,303,50 465,"166,8",0,0,0,0,0,0
25 CONSTANTINE,49,6 347,"129,5",9,512,"56,9",0,0,0
26 MEDEA,292,27 375,"93,8",33,3 960,"120,0",0,0,0
27 MOSTAGANEM,681,293 580,"431,3",558,277 650,"497,8",247,48 200,"195,1"
28 M'SILA,661,137 700,"208,3",91,28 700,"315,4",0,0,0
29 MASCARA,152,28 900,"190,1",94,18 500,"196,8",7,400,"57,1"
30 OUARGLA,32,6 708,"210,9",70,18 697,"266,9",0,0,0
31 ORAN,115,16 284,"141,5",28,4 223,"153,4",49,7 885,"160,1"
32 EL-BAYADH,41,8 975,"221,6",35,9 735,"278,1",0,0,0
33 ILLIZI,10,1 124,"107,9",7,775,"111,1",0,0,0
34 B.B.ARRERIDJ,81,8 440,"104,2",0,0,0,0,0,0
35 BOUMERDES,826,188 545,"228,3",373,84 550,"226,7",43,6 044,"140,6"
36 EL-TARF,314,43 865,"139,7",39,5 840,"149,7",80,15 450,"194,3"
37 TINDOUF,2,736,"340,7",2,690,"328,6",0,0,0
38 TISSEMSILT,6,395,"65,8",0,0,0,0,0,0
39 EL-OUED,182,62 920,"345,7",189,37 584,"198,7",0,0,0
40 KHENCHELA,121,10 060,"83,4",10,4 000,"400,0",0,0,0
41 SOUK-AHRAS,146,4 757,"32,5",141,223,"1,6",5,158,"33,3"
42 TIPAZA,841,251 912,"299,4",256,84 299,"329,4",307,88 210,"287,8"
43 MILA,374,137 112,"366,6",18,6 734,"382,2",7,1 250,"178,6"
44 AIN-DEFLA,315,86 337,"274,1",38,9 019,"237,3",63,12 500,"198,4"
45 NAAMA,101,15 770,"156,1",97,9 945,"102,5",0,0,0
46 A.TEMOUCHENT,300,64 858,"216,5",96,20 985,"219,5",2,150,"100,0"
47 GHARDAIA,90,8 500,"94,4",200,44 100,"220,5",10,1 000,"100,0"
48 RELIZANE,97,18 200,"187,6",94,9 860,"104,9",3 080,564 950,"183,4"
TOTAL ALGERIE,13 085,3 078 610,"235,3",5 506,1 558 780,"283,1",5 532,1 085 597,"196,3"
