0,1,2,3,4,5,6,7,8,9
Direction des Systèmes d’Information des Statistiques et de la Prospective,,,,,,,,,SERIE B 2017
VII- ENSEMBLE DES CULTURES MARAÎCHERES (6/7),,,,,,,,,
(Y compris de primeur et sous serres),,,,,,,,,
,,FEVES VERTES,,,HARICOTS VERTS,,,PETITS POIS,
WILAYA,Superficie,Production,Rdt,Superficie,Production,Rdt,Superficie,Production,Rdt
,(ha),(qx),qx/ha,(ha),(qx),qx/ha,(ha),(QX),qx/ha
1 ADRAR,305,20 322,"66,5",5,518,"107,9",191,9 676,"50,6"
2 CHLEF,244,30 265,"124,0",96,7 500,"78,5",395,19 575,"49,6"
3 LAGHOUAT,923,83 070,"90,0",19,1 560,"82,1",66,5 280,"80,0"
4 O.E.BOUAGHI,0,0,0,6,410,"74,5",0,0,0
5 BATNA,393,33 950,"86,4",93,23 250,"250,0",0,0,0
6 BEJAIA,300,13 204,"44,0",191,7 547,"39,5",144,4 858,"33,8"
7 BISKRA,2 072,281 000,"135,6",450,119 175,"264,8",932,56 160,"60,3"
8 BECHAR,130,9 100,"70,0",6,204,"34,0",20,900,"45,0"
9 BLIDA,265,20 717,"78,3",39,4 005,"102,0",179,11 496,"64,4"
10 BOUIRA,325,15 767,"48,5",49,1 610,"32,9",168,8 917,"53,0"
11 TAMANRASSET,11,505,"45,9",29,2 922,"100,2",5,195,"39,0"
12 TEBESSA,30,3 000,"100,0",15,420,"28,0",20,540,"26,9"
13 TLEMCEN,2 600,240 461,"92,5",450,36 403,"80,9",2 600,253 370,"97,5"
14 TIARET,800,56 000,"70,0",173,9 849,"57,0",80,4 366,"54,4"
15 TIZI-OUZOU,993,79 585,"80,1",287,25 977,"90,7",280,15 467,"55,2"
16 ALGER,664,71 645,"108,0",798,59 348,"74,3",187,12 350,"65,9"
17 DJELFA,41,3 370,"82,2",39,2 550,"65,4",6,180,"30,0"
18 JIJEL,457,33 640,"73,6",335,25 058,"74,9",191,9 718,"51,0"
19 SETIF,125,12 778,"102,4",256,18 662,"73,0",94,4 125,"43,9"
20 SAIDA,10,2 030,"203,0",51,3 130,"61,4",43,3 010,"70,0"
21 SKIKDA,1 947,288 099,"148,0",1 412,148 260,"105,0",2 076,77 121,"37,1"
22 S.B.ABBES,109,62 115,"569,9",40,4 000,"100,0",90,7 650,"85,0"
23 ANNABA,350,55 790,"159,4",315,10 012,"31,8",240,7 753,"32,3"
24 GUELMA,3 163,376 310,"119,0",411,27 980,"68,2",1 448,94 135,"65,0"
25 CONSTANTINE,1 627,49 755,"30,6",5,102,"22,7",619,17 655,"28,5"
26 MEDEA,1 144,86 945,"76,0",0,0,0,1 100,35 213,"32,0"
27 MOSTAGANEM,615,47 250,"76,8",634,69 152,"109,0",626,39 820,"63,6"
28 M'SILA,500,40 000,"80,0",15,750,"50,0",0,0,0
29 MASCARA,2 154,93 300,"43,3",8,200,"25,0",7 733,163 500,"21,1"
30 OUARGLA,82,5 722,"69,8",1,100,"200,0",11,1 975,"175,6"
31 ORAN,732,26 088,"35,6",27,1 332,"49,6",1 544,35 228,"22,8"
32 EL-BAYADH,45,3 415,"75,9",26,1 250,"49,0",14,880,"65,2"
33 ILLIZI,2,205,"84,8",1,52,"44,8",1,118,"84,0"
34 B.B.ARRERIDJ,102,6 011,"58,9",52,3 357,"64,6",0,0,0
35 BOUMERDES,1 080,207 400,"192,0",659,46 110,"70,0",699,61 260,"87,6"
36 EL-TARF,1 130,70 610,"62,5",569,33 190,"58,3",850,24 970,"29,4"
37 TINDOUF,4,360,"90,0",2,249,"157,6",2,75,"50,0"
38 TISSEMSILT,324,7 140,"22,0",12,713,"59,4",80,2 791,"34,9"
39 EL-OUED,380,30 770,"81,0",54,4 780,"88,7",350,28 530,"81,5"
40 KHENCHELA,1 232,121 623,"98,8",924,108 775,"117,7",1 000,35 000,"35,0"
41 SOUK-AHRAS,87,2 173,"25,0",164,1 767,"10,8",74,3 781,"51,1"
42 TIPAZA,628,54 400,"86,6",1 162,77 243,"66,5",1 338,72 215,"54,0"
43 MILA,110,16 000,"145,5",20,980,"49,0",62,4 960,"80,0"
44 AIN-DEFLA,1 053,84 531,"80,3",95,5 268,"55,6",63,3 487,"55,3"
45 NAAMA,161,17 978,"111,7",65,5 065,"78,5",63,3 487,"55,3"
46 A.TEMOUCHENT,1 520,64 001,"42,1",1 009,59 225,"58,7",1 732,60 320,"34,8"
47 GHARDAIA,150,21 000,"140,0",2,200,"100,0",20,700,"35,0"
48 RELIZANE,1 339,36 800,"27,5",368,19 825,"53,9",6 832,111 333,"16,3"
TOTAL ALGERIE,32 456,2 886 198,"88,9",11 434,980 033,"85,7",34 268,1 314 139,"38,3"
