0,1,2,3,4,5,6,7,8,9
"Direction des Systèmes d'Information, des Statistiques et de la Prospective",,,,,,,,,SERIE B 2019
V- CULTURES INDUSTRIELLES (1/2),,,,,,,,,
,,TOMATES INDUSTRIELLES,,,TABAC,,,ARACHIDES,
WILAYA,Superficie,Production,Rdt,Superficie,Production,Rdt,Superficie,Production,Rdt
,(ha),(QX),qx/ha,(ha),(QX),qx/ha,(ha),(qx),qx/ha
1 ADRAR,1 129,424 953,"376,5",564,18 018,"31,9",181,2 742,"15,2"
2 CHLEF,1 210,931 700,"770,0",0,0,"0,0",0,0,"0,0"
3 LAGHOUAT,0,0,"0,0",0,0,"0,0",30,240,"8,0"
4 O.E.BOUAGHI,143,64 350,"450,0",751,12 860,"17,1",0,0,"0,0"
5 BATNA,1,0,"0,0",212,3 748,"17,7",0,0,"0,0"
6 BEJAIA,12,5 400,"450,0",65,650,"10,0",0,0,"0,0"
7 BISKRA,0,0,"0,0",4,100,"25,0",0,0,"0,0"
8 BECHAR,0,0,"0,0",8,270,"36,0",25,295,"11,8"
9 BLIDA,2,2 000,"1 000,0",0,0,"0,0",0,0,"0,0"
10 BOUIRA,25,35 250,"1 410,0",0,0,"0,0",0,0,"0,0"
11 TAMANRASSET,38,7 645,"201,2",0,0,"0,0",0,0,"0,0"
12 TEBESSA,0,0,"0,0",0,0,"0,0",0,0,"0,0"
13 TLEMCEN,0,0,"0,0",0,0,"0,0",0,0,"0,0"
14 TIARET,0,0,"0,0",0,0,"0,0",0,0,"0,0"
15 TIZI-OUZOU,0,0,"0,0",0,0,"0,0",0,0,"0,0"
16 ALGER,0,0,"0,0",0,0,"0,0",0,0,"0,0"
17 DJELFA,36,14 400,"400,0",0,0,"0,0",0,0,"0,0"
18 JIJEL,29,8 136,"284,5",0,0,"0,0",0,0,"0,0"
19 SETIF,0,0,"0,0",1 100,28 762,"26,1",0,0,"0,0"
20 SAIDA,0,0,"0,0",0,0,"0,0",0,0,"0,0"
21 SKIKDA,8 500,4 250 000,"500,0",133,1 218,"9,2",0,0,"0,0"
22 S.B.ABBES,20,17 000,"850,0",0,0,"0,0",0,0,"0,0"
23 ANNABA,2 200,1 170 400,"532,0",0,0,"0,0",0,0,"0,0"
24 GUELMA,3 375,3 037 869,"900,1",0,0,"0,0",0,0,"0,0"
25 CONSTANTINE,0,0,"0,0",0,0,"0,0",0,0,"0,0"
26 MEDEA,0,0,"0,0",0,0,"0,0",0,0,"0,0"
27 MOSTAGANEM,175,105 000,"600,0",0,0,"0,0",0,0,"0,0"
28 M'SILA,0,0,"0,0",0,0,"0,0",0,0,"0,0"
29 MASCARA,0,0,"0,0",0,0,"0,0",0,0,"0,0"
30 OUARGLA,0,0,"0,0",0,0,"0,0",0,0,"0,0"
31 ORAN,0,0,"0,0",0,0,"0,0",0,0,"0,0"
32 EL-BAYADH,0,0,"0,0",0,0,"0,0",0,0,"0,0"
33 ILLIZI,0,0,"0,0",0,0,"0,0",0,0,"0,0"
34 B.B.ARRERIDJ,0,0,"0,0",0,0,"0,0",0,0,"0,0"
35 BOUMERDES,0,0,"0,0",0,0,"0,0",0,0,"0,0"
36 EL-TARF,5 145,3 300 500,"641,5",15,56,"3,8",820,8 960,"10,9"
37 TINDOUF,0,0,"0,0",0,0,"0,0",0,0,"0,0"
38 TISSEMSILT,0,0,"0,0",0,0,"0,0",0,0,"0,0"
39 EL-OUED,0,0,"0,0",1 880,43 965,"23,4",3 405,104 805,"30,8"
40 KHENCHELA,0,0,"0,0",0,0,"0,0",0,0,"0,0"
41 SOUK-AHRAS,79,29 250,"370,3",0,0,"0,0",0,0,"0,0"
42 TIPAZA,279,265 060,"950,0",0,0,"0,0",0,0,"0,0"
43 MILA,20,15 225,"751,9",0,0,"0,0",0,0,"0,0"
44 AIN-DEFLA,2 000,2 500 000,"1 250,0",60,42 000,"700,0",5,1 000,"200,0"
45 NAAMA,40,15 936,"398,4",0,0,"0,0",0,0,"0,0"
46 A.TEMOUCHENT,0,0,"0,0",0,0,"0,0",0,0,"0,0"
47 GHARDAIA,20,7 376,"368,8",0,0,"0,0",420,7 980,"19,0"
48 RELIZANE,327,284 700,"872,0",0,0,"0,0",0,0,"0,0"
TOTAL ALGERIE,24 804,16 492 150,"664,9",4 790,151 646,"31,7",4 886,126 022,"25,8"
