0,1,2,3,4,5,6,7,8,9
Direction des Statistiques Agricoles et des Systèmes d'Information,,,,,,,,,SERIE B 2017
XII-VIGNES A VIN ET A RAISIN DE TABLE (1/2),,,,,,,,,
,,,VIGNES A VINS,,,,VIGNES DE TABLE,,
WILAYA,Sup,Sup en,Product de,Rdt,Production,Sup,Sup en,Production,Rdt
,totale,rapport,raisin de,,de vin,totale,rapport,,
,,,cuve frais,,,,,,
,(ha),ha,Totale  (qx),qx/ha,hl,(ha),ha,(qx),qx/ha
1 ADRAR,0,0,0,0,0,0,0,0,0
2 CHLEF,214,194,5 715,"29,5",1 680,981,927,35 805,"38,6"
3 LAGHOUAT,0,0,0,0,0,404,0,11 312,0
4 O.E.BOUAGHI,"0,00","0,00",0,0,0,2,2,100,"44,4"
5 BATNA,0,0,0,0,0,93,85,7 610,"89,1"
6 BEJAIA,0,0,0,0,0,461,452,26 120,"57,8"
7 BISKRA,0,0,0,0,0,243,196,19 360,"99,0"
8 BECHAR,0,0,0,0,0,141,108,4 866,"45,1"
9 BLIDA,162,144,4 825,"33,4",0,855,757,128 367,"169,5"
10 BOUIRA,0,0,0,0,0,79,51,2 645,"52,1"
11 TAMANRASSET,0,0,0,0,0,104,95,6 210,"65,7"
12 TEBESSA,0,0,0,0,0,0,0,0,0
13 TLEMCEN,761,661,11 770,"17,8",129 470,1 685,1 497,217 983,"145,6"
14 TIARET,0,0,0,0,0,1 029,530,31 800,"60,0"
15 TIZI-OUZOU,0,0,0,0,0,1 184,1 078,247 800,"229,9"
16 ALGER,0,0,0,0,0,2 307,1 989,311 585,"156,6"
17 DJELFA,0,0,0,0,0,43,40,6 220,"155,5"
18 JIJEL,0,0,0,0,0,45,42,1 498,"35,9"
19 SETIF,0,0,0,0,0,25,4,98,"26,9"
20 SAIDA,0,0,0,0,0,57,57,3 485,"61,1"
21 SKIKDA,0,0,0,0,0,1 185,1 082,169 569,"156,7"
22 S.B.ABBES,2 808,2 816,42 067,"14,9",0,1 221,968,39 859,"41,2"
23 ANNABA,0,0,0,0,0,89,81,3 780,"47,0"
24 GUELMA,0,0,0,0,0,51,38,3 485,"92,9"
25 CONSTANTINE,0,0,0,0,0,24,18,2 311,"128,4"
26 MEDEA,209,209,10 403,"49,8",0,4 296,4 069,233 420,"57,4"
27 MOSTAGANEM,6 798,6 597,242 380,"36,7",0,3 605,3 549,148 404,"41,8"
28 M'SILA,0,0,0,0,0,0,0,0,0
29 MASCARA,2 414,2 351,71 000,"30,2",0,3 813,3 791,182 000,"48,0"
30 OUARGLA,0,0,0,0,0,54,49,5 636,"115,7"
31 ORAN,163,112,5 307,"47,4",0,534,502,33 940,"67,6"
32 EL-BAYADH,0,0,0,0,0,25,23,1 746,"77,6"
33 ILLIZI,0,0,0,0,0,27,24,1 654,"68,9"
34 B.B.ARRERIDJ,0,0,0,0,0,29,12,1 320,"110,0"
35 BOUMERDES,0,0,0,0,0,11 548,10 185,2 362 148,"231,9"
36 EL-TARF,14,11,600,"54,5",198,828,729,89 650,"123,0"
37 TINDOUF,0,0,0,0,0,5,0,0,0
38 TISSEMSILT,0,0,0,0,0,247,247,16 517,"67,0"
39 EL-OUED,0,0,0,0,0,220,215,9 310,"43,3"
40 KHENCHELA,0,0,0,0,0,41,35,2 015,"58,4"
41 SOUK-AHRAS,0,0,0,0,0,0,0,0,0
42 TIPAZA,685,685,21 399,"31,2",0,1 997,1 850,289 460,"156,5"
43 MILA,0,0,0,0,0,12,6,270,"45,0"
44 AIN-DEFLA,151,120,2 950,"24,6",150,548,522,30 155,"57,7"
45 NAAMA,0,0,0,0,0,318,77,5 295,"68,8"
46 A.TEMOUCHENT,8 337,8 337,240 600,"28,9",171 857,4 321,4 319,219 400,"50,8"
47 GHARDAIA,0,0,0,0,0,376,243,41 310,"170,0"
48 RELIZANE,179,179,5 850,"32,7",2 400,1 527,1 527,45 405,"29,7"
TOTAL ALGERIE,22 894,22 415,664 865,"29,7",305 755,46 675,42 067,5 000 922,"118,9"
