0,1,2,3,4,5,6,7,8,9
"Direction des Systèmes d'Information, des Statistiques et de la Prospective",,,,,,,,,SERIE B 2019
VII- ENSEMBLE DES CULTURES MARAÎCHERES (4/7),,,,,,,,,
(Y compris de primeur et sous serres),,,,,,,,,
,,COURGETTES,,,AUBERGINES,,,ARTICHAUTS,
WILAYA,Superficie,Production,Rdt,Superficie,Production,Rdt,Superficie,Production,Rdt
,(ha),(QX),qx/ha,(ha),(QX),qx/ha,(ha),(QX),qx/ha
1 ADRAR,122,11 056,"90,6",79,8 589,"108,3",0,0,0
2 CHLEF,304,73 685,"242,7",19,9 315,"490,3",650,292 500,"450,0"
3 LAGHOUAT,425,161 500,"380,0",763,243 258,"318,8",0,0,0
4 O.E.BOUAGHI,128,37 680,"294,4",0,0,0,0,0,0
5 BATNA,313,54 285,"173,4",88,16 160,"183,6",0,0,0
6 BEJAIA,220,36 347,"165,0",26,3 485,"132,8",3,450,"150,0"
7 BISKRA,1 186,752 110,"634,4",879,388 745,"442,3",0,0,0
8 BECHAR,89,11 543,"130,0",75,10 917,"145,0",0,0,0
9 BLIDA,120,31 170,"260,8",127,47 420,"374,9",395,64 055,"162,4"
10 BOUIRA,137,14 835,"108,1",15,1 100,"73,3",1,35,"35,0"
11 TAMANRASSET,40,6 569,"163,2",45,6 179,"137,6",0,0,0
12 TEBESSA,80,9 823,"122,8",10,800,"80,0",0,0,0
13 TLEMCEN,400,200 000,"500,0",85,12 000,"141,2",0,0,0
14 TIARET,300,52 800,"176,0",40,12 800,"320,0",0,0,0
15 TIZI-OUZOU,212,45 822,"215,8",3,894,"256,9",0,0,0
16 ALGER,838,246 110,"293,6",520,152 290,"293,1",45,8 540,"189,8"
17 DJELFA,114,13 330,"116,9",57,5 130,"90,0",0,0,0
18 JIJEL,446,125 469,"281,1",116,40 515,"348,8",21,2 034,"96,9"
19 SETIF,271,52 664,"194,2",7,1 005,"143,6",0,0,0
20 SAIDA,74,27 580,"372,7",51,16 430,"322,2",0,0,0
21 SKIKDA,1 316,257 000,"195,3",101,20 790,"205,8",36,4 560,"126,7"
22 S.B.ABBES,80,18 400,"230,0",68,17 680,"260,0",52,12 740,"245,0"
23 ANNABA,233,28 922,"124,1",146,19 663,"134,7",156,20 543,"131,7"
24 GUELMA,161,33 770,"210,4",0,0,0,0,0,0
25 CONSTANTINE,44,6 817,"155,8",9,800,"88,9",0,0,0
26 MEDEA,345,33 425,"96,9",67,9 170,"136,9",0,0,0
27 MOSTAGANEM,1 690,585 385,"346,4",749,329 165,"439,6",529,99 960,"189,0"
28 M'SILA,477,117 900,"247,2",66,21 200,"321,2",0,0,0
29 MASCARA,237,54 300,"229,1",105,22 300,"212,4",8,400,"50,0"
30 OUARGLA,60,15 265,"254,3",110,31 316,"285,6",0,0,0
31 ORAN,72,10 605,"147,1",22,4 612,"207,6",50,7 710,"155,8"
32 EL-BAYADH,67,14 023,"208,5",35,10 795,"310,6",0,0,0
33 ILLIZI,4,391,"110,0",0,13,"110,0",0,0,0
34 B.B.ARRERIDJ,63,6 590,"104,6",0,0,0,0,0,0
35 BOUMERDES,746,217 272,"291,2",367,82 764,"225,8",12,2 100,"175,0"
36 EL-TARF,208,22 425,"107,8",43,6 000,"139,5",22,3 850,"179,1"
37 TINDOUF,4,1 640,"420,5",0,400,"2 500,0",0,0,0
38 TISSEMSILT,30,1 685,"56,2",0,0,0,0,0,0
39 EL-OUED,171,56 430,"330,0",151,38 435,"254,5",0,0,0
40 KHENCHELA,109,12 440,"114,7",10,4 000,"400,0",0,0,0
41 SOUK-AHRAS,80,6 840,"85,5",13,332,"25,5",3,97,"32,3"
42 TIPAZA,1 009,375 096,"371,7",459,143 708,"313,1",297,86 095,"289,9"
43 MILA,494,163 357,"330,6",17,7 244,"424,1",7,1 019,"145,5"
44 AIN-DEFLA,261,88 173,"338,2",56,13 851,"247,3",66,16 240,"246,1"
45 NAAMA,77,12 200,"159,5",71,7 612,"107,2",0,0,0
46 A.TEMOUCHENT,255,58 363,"228,6",120,28 755,"240,3",1,200,"200,0"
47 GHARDAIA,110,10 500,"95,5",160,33 590,"209,9",10,1 000,"100,0"
48 RELIZANE,151,27 763,"183,9",78,10 230,"131,2",3 429,572 235,"166,9"
TOTAL ALGERIE,14 372,4 201 354,"292,3",6 027,1 841 457,"305,5",5 792,1 196 363,"206,6"
