0,1,2,3,4,5,6,7,8,9
"Direction des Systèmes d'Information, des Statistiques et de la Prospective",,,,,,,,,SERIE B 2016
VI-LEGUMES SECS (1/2),,,,,,,,,
WILAYA,,Fèves-féveroles,,,Pois secs,,,Lentilles,
,Superficie,Production,Rdt,Superficie,Production,Rdt,Superficie,Production,Rdt
,ha,qx,qx/ha,ha,qx,qx/ha,ha,qx,qx/ha
1 ADRAR,0,0,0,0,0,0,106,693,"6,6"
2 CHLEF,5 874,37 850,"6,4",50,235,"4,7",476,6425,"13,5"
3 LAGHOUAT,0,0,0,0,0,0,0,0,0
4 O.E.BOUAGHI,3,36,"12,0",0,0,0,114,1031,"9,0"
5 BATNA,0,0,0,0,0,0,0,0,0
6 BEJAIA,477,7 447,"15,6",24,268,"11,2",0,0,0
7 BISKRA,0,0,0,0,0,0,0,0,0
8 BECHAR,0,0,0,0,0,0,0,0,0
9 BLIDA,0,0,0,0,0,0,0,0,0
10 BOUIRA,603,6 171,"10,2",9,78,"9,1",57,777,"13,6"
11 TAMANRASSET,0,0,0,0,0,0,0,0,0
12 TEBESSA,0,0,0,0,0,0,0,0,0
13 TLEMCEN,4 200,37 800,"9,0",3 400,30 600,"9,0",2,10,"5,0"
14 TIARET,0,0,0,0,0,0,4 400,46600,"10,6"
15 TIZI-OUZOU,505,7 404,"14,7",10,143,"14,3",6,80,"13,3"
16 ALGER,0,0,0,0,0,0,0,0,0
17 DJELFA,0,0,0,0,0,0,0,0,0
18 JIJEL,204,2 847,"14,0",0,0,0,0,0,0
19 SETIF,366,4 656,"12,7",84,854,"10,2",137,764,"5,6"
20 SAIDA,86,1413,"16,4",44,784,"17,8",0,0,0
21 SKIKDA,5 850,67 275,"11,5",15,140,"9,3",27,270,"10,0"
22 S.B.ABBES,511,4 880,"9,5",345,3 220,"9,3",64,548,"8,6"
23 ANNABA,601,8 638,"14,4",0,0,0,0,0,0
24 GUELMA,3 525,56 520,"16,0",38,440,"11,6",158,1 906,"12,1"
25 CONSTANTINE,1 240,19 275,"15,5",95,1 110,"11,7",590,8 260,"14,0"
26 MEDEA,1 216,13 612,"11,2",113,1 332,"11,8",111,848,"7,6"
27 MOSTAGANEM,1 487,11 568,"7,8",1 158,9 347,"8,1",0,0,0
28 M'SILA,0,0,0,0,0,0,0,0,0
29 MASCARA,1 170,10 500,"9,0",1 013,8 000,"7,9",15,150,"10,0"
30 OUARGLA,0,0,0,0,0,0,0,0,0
31 ORAN,67,100,"1,5",95,20,"0,2",0,0,0
32 EL-BAYADH,,,0,,,0,,,0
33 ILLIZI,0,0,0,0,0,0,0,0,0
34 B.B.ARRERIDJ,26,112,"4,3",5,15,"3,0",23,161,"7,0"
35 BOUMERDES,610,9 760,"16,0",0,0,0,0,0,0
36 EL-TARF,230,2 300,"10,0",0,0,0,0,0,0
37 TINDOUF,0,0,0,0,0,0,0,0,0
38 TISSEMSILT,70,338,"4,8",10,24,"2,4",309,744,"2,4"
39 EL-OUED,0,0,0,0,0,0,0,0,0
40 KHENCHELA,0,0,0,0,0,0,0,0,0
41 SOUK-AHRAS,172,1 965,"11,4",42,422,"10,0",294,2975,"10,1"
42 TIPAZA,260,8 020,"30,8",5,50,"10,0",47,745,"15,9"
43 MILA,1 198,17 531,"14,6",26,358,"13,8",1 625,26400,"16,2"
44 AIN-DEFLA,2 025,23 340,"11,5",250,2 483,"9,9",23,221,"9,6"
45 NAAMA,0,0,0,0,0,0,0,0,0
46 A.TEMOUCHENT,1 982,8 530,"4,3",878,900,"1,0",0,0,0
47 GHARDAIA,0,0,0,0,0,0,0,0,0
48 RELIZANE,1 256,10 598,"8,4",559,3 662,"6,6",179,1104,"6,2"
TOTAL ALGERIE,35 813,380 485,"10,6",8 267,64 484,"7,8",8 762,100 713,"11,5"
