0,1,2,3,4,5,6,7,8,9
"Direction des Systèmes d'Information, des Statistiques et de la Prospective",,,,,,,,,SERIE B 2019
VII- ENSEMBLE DES CULTURES MARAÎCHERES (5/7),,,,,,,,,
(Y compris de primeur et sous serres),,,,,,,,,
,,CHOUX  VERTS,,,CHOUX FLEURS,,,NAVETS,
WILAYA,Superficie,Production,Rdt,Superficie,Production,Rdt,Superficie,Production,Rdt
,(ha),(qx),qx/ha,(ha),(QX),qx/ha,(ha),(QX),qx/ha
1 ADRAR,34,1 572,"46,2",29,1 177,"41,3",234,25 978,"111,0"
2 CHLEF,21,10 500,"500,0",187,90 800,"485,6",14,6 300,"447,4"
3 LAGHOUAT,42,2 940,"70,0",38,4 940,"130,0",432,74 759,"173,1"
4 O.E.BOUAGHI,0,0,0,0,0,0,50,12 000,"240,0"
5 BATNA,0,0,0,0,0,0,161,25 220,"156,6"
6 BEJAIA,17,1 545,"92,2",88,12 510,"141,8",125,14 804,"118,4"
7 BISKRA,0,0,0,0,0,0,449,68 443,"152,6"
8 BECHAR,9,555,"60,0",5,400,"80,0",102,11 730,"115,0"
9 BLIDA,437,89 865,"205,6",592,115 741,"195,5",102,14 760,"144,4"
10 BOUIRA,27,1 365,"50,6",138,21 365,"155,1",78,9 173,"118,4"
11 TAMANRASSET,0,0,0,4,190,"47,5",59,8 315,"140,5"
12 TEBESSA,0,0,0,0,0,0,80,17 440,"218,0"
13 TLEMCEN,45,13 000,"288,9",205,31 800,"155,1",600,74 500,"124,2"
14 TIARET,0,0,0,10,2 000,"200,0",185,21 220,"114,7"
15 TIZI-OUZOU,18,6 740,"374,4",20,5 630,"288,7",255,45 120,"177,1"
16 ALGER,600,153 005,"255,1",1 381,332 695,"240,9",320,71 720,"224,0"
17 DJELFA,7,650,"92,9",7,830,"118,6",128,16 850,"131,6"
18 JIJEL,572,279 633,"489,3",450,161 170,"358,6",392,89 197,"227,8"
19 SETIF,6,1 620,"270,0",479,114 160,"238,3",428,79 377,"185,5"
20 SAIDA,0,0,0,0,0,0,129,44 995,"348,8"
21 SKIKDA,91,17 175,"188,7",207,42 950,"207,5",468,83 735,"178,9"
22 S.B.ABBES,24,4 968,"207,0",21,5 382,"256,3",80,20 000,"250,0"
23 ANNABA,247,36 816,"149,1",231,28 294,"122,5",205,31 786,"155,1"
24 GUELMA,2,600,"300,0",6,980,"178,2",3,460,"153,3"
25 CONSTANTINE,2,120,"80,0",12,620,"53,9",23,2 250,"97,8"
26 MEDEA,0,0,0,6,1 080,"180,0",221,27 795,"125,8"
27 MOSTAGANEM,517,120 182,"232,5",1 000,295 360,"295,4",479,87 000,"181,6"
28 M'SILA,40,7 900,"197,5",50,11 000,"220,0",157,42 390,"270,0"
29 MASCARA,0,0,0,5,1 100,"220,0",234,55 900,"238,9"
30 OUARGLA,0,0,0,4,912,"228,0",106,17 965,"169,1"
31 ORAN,16,2 120,"136,8",74,11 995,"162,1",16,1 950,"121,9"
32 EL-BAYADH,0,0,0,2,320,"160,0",68,14 735,"218,3"
33 ILLIZI,0,0,0,0,0,0,2,253,"110,0"
34 B.B.ARRERIDJ,6,600,"100,0",2,200,"100,0",77,12 300,"159,2"
35 BOUMERDES,593,148 040,"249,5",948,196 950,"207,8",732,152 970,"209,0"
36 EL-TARF,91,10 380,"114,1",70,10 240,"146,3",25,1 285,"51,4"
37 TINDOUF,0,0,0,0,0,0,3,510,"170,0"
38 TISSEMSILT,0,0,0,0,0,0,5,239,"47,8"
39 EL-OUED,0,0,0,7,455,"65,0",260,47 280,"182,2"
40 KHENCHELA,0,0,0,0,0,0,65,6 002,"92,3"
41 SOUK-AHRAS,6,310,"51,7",3,170,"56,7",0,0,0
42 TIPAZA,505,146 663,"290,7",1 829,441 394,"241,3",187,40 172,"214,8"
43 MILA,0,0,0,10,3 250,"325,0",150,40 602,"270,7"
44 AIN-DEFLA,301,96 550,"320,8",323,83 900,"259,8",7,1 660,"237,1"
45 NAAMA,4,451,"128,9",15,1 550,"103,3",229,38 428,"167,8"
46 A.TEMOUCHENT,39,8 400,"215,4",128,15 110,"118,0",114,27 300,"239,5"
47 GHARDAIA,0,0,0,2,115,"57,5",80,11 600,"145,0"
48 RELIZANE,0,0,0,43,5 660,"131,6",10,600,"60,0"
TOTAL ALGERIE,4 317,1 164 265,"269,7",8 629,2 054 395,"238,1",8 328,1 499 067,"180,0"
