0,1,2,3,4,5,6,7,8,9
Direction des Systèmes d’Information des Statistiques et de la Prospective,,,,,,,,,SERIE B 2017
VII- ENSEMBLE DES CULTURES MARAÎCHERES (3/7),,,,,,,,,
(Y compris de primeur et sous serres),,,,,,,,,
,,PIMENTS,,,POIVRONS,,,CONCOMBRES,
WILAYA,Superficie,Production,Rdt,Superficie,Production,Rdt,Superficie,Production,Rdt
,(ha),(QX),qx/ha,(ha),(QX),qx/ha,(ha),(qx),qx/ha
1 ADRAR,161,21 620,"134,6",18,3 593,"202,4",103,45 707,"443,8"
2 CHLEF,37,3 172,"86,4",104,20 209,"194,3",26,22 702,"883,3"
3 LAGHOUAT,524,85 530,"163,2",322,97 090,"301,5",118,25 960,"220,0"
4 O.E.BOUAGHI,133,17 440,"131,6",193,28 850,"149,7",46,6 060,"131,7"
5 BATNA,703,100 901,"143,5",276,46 741,"169,2",145,26 410,"182,7"
6 BEJAIA,140,13 093,"93,3",180,18 708,"103,9",45,9 330,"206,6"
7 BISKRA,1 457,1 074 329,"737,6",796,625 540,"785,9",318,255 308,"802,7"
8 BECHAR,78,4 255,"54,8",85,7 225,"84,8",88,11 272,"127,6"
9 BLIDA,42,16 134,"387,7",218,109 996,"504,8",13,6 350,"488,5"
10 BOUIRA,97,4 370,"45,1",92,4 426,"48,4",7,710,"109,2"
11 TAMANRASSET,60,7 101,"119,1",40,3 924,"98,4",33,5 625,"170,5"
12 TEBESSA,80,9 920,"123,7",70,8 610,"123,0",94,11 468,"122,0"
13 TLEMCEN,150,14 179,"94,5",780,193 174,"247,7",320,120 260,"375,8"
14 TIARET,280,39 148,"139,8",368,81 100,"220,3",370,103 577,"280,3"
15 TIZI-OUZOU,144,23 234,"161,1",98,13 589,"138,0",9,2 224,"241,7"
16 ALGER,511,121 340,"237,4",512,145 340,"283,7",16,12 095,"773,3"
17 DJELFA,104,8 180,"78,7",112,12 590,"112,4",20,2 780,"139,0"
18 JIJEL,212,132 114,"622,9",295,190 774,"646,5",101,78 612,"778,6"
19 SETIF,283,149 231,"527,2",419,239 192,"570,3",162,132 853,"820,8"
20 SAIDA,44,14 035,"319,0",328,78 650,"240,2",0,0,0
21 SKIKDA,256,39 304,"153,8",505,79 473,"157,4",137,27 559,"201,9"
22 S.B.ABBES,61,10 492,"172,0",194,42 874,"221,0",54,14 634,"271,0"
23 ANNABA,335,42 887,"128,0",429,60 095,"140,1",283,42 990,"151,9"
24 GUELMA,106,18 450,"174,1",49,6 330,"129,2",37,9 570,"258,6"
25 CONSTANTINE,42,2 240,"54,0",57,2 314,"41,0",7,530,"81,5"
26 MEDEA,186,7 778,"41,8",305,16 960,"55,6",82,8 418,"102,7"
27 MOSTAGANEM,372,119 260,"321,0",1 310,528 580,"403,5",365,177 685,"487,1"
28 M'SILA,637,116 450,"182,8",120,28 000,"233,3",96,31 800,"331,3"
29 MASCARA,193,13 500,"69,9",615,122 100,"198,5",69,14 500,"210,1"
30 OUARGLA,154,19 232,"124,9",5,2 960,"592,0",8,2 389,"306,7"
31 ORAN,17,1 910,"110,2",98,12 234,"124,7",12,2 279,"183,2"
32 EL-BAYADH,35,3 010,"87,2",25,2 555,"102,2",43,9 250,"217,6"
33 ILLIZI,6,673,"111,6",11,1 176,"111,6",4,437,"112,1"
34 B.B.ARRERIDJ,216,5 158,"23,9",57,2 858,"50,1",39,4 230,"108,5"
35 BOUMERDES,353,99 190,"281,0",413,139 510,"337,8",179,47 830,"267,2"
36 EL-TARF,168,24 330,"144,8",170,22 480,"132,2",25,4 100,"164,0"
37 TINDOUF,2,700,"282,3",1,720,"720,0",2,850,"366,4"
38 TISSEMSILT,5,180,"40,0",8,420,"52,5",0,0,0
39 EL-OUED,545,144 520,"265,2",125,40 000,"320,0",79,29 080,"368,1"
40 KHENCHELA,145,34 444,"237,5",126,24 494,"194,4",48,5 078,"106,3"
41 SOUK-AHRAS,120,5 411,"45,3",539,5 635,"10,5",119,2 197,"18,5"
42 TIPAZA,296,82 770,"280,0",554,189 221,"341,5",431,302 950,"703,6"
43 MILA,125,31 490,"252,6",153,48 971,"319,2",54,20 300,"375,9"
44 AIN-DEFLA,41,4 030,"98,3",137,20 737,"151,9",94,34 925,"373,5"
45 NAAMA,66,7 220,"109,4",137,12 234,"89,3",86,12 602,"146,5"
46 A.TEMOUCHENT,6,920,"148,4",284,63 514,"223,7",92,20 577,"224,2"
47 GHARDAIA,100,10 000,"100,0",100,17 900,"179,0",30,2 850,"95,0"
48 RELIZANE,88,8 050,"91,5",123,12 630,"102,7",63,7 190,"114,1"
TOTAL ALGERIE,9 912,2 712 924,"273,7",11 956,3 436 295,"287,4",4 568,1 716 103,"375,7"
